school_rank,school_name,school_id,school_state,professor_id,professor_legacy_id,professor_first,professor_last,department,avg_rating,avg_difficulty,would_take_again_percent,num_ratings,profile_url
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDE3NDMw,3017430,Matilda,Essandoh Laar,Science,3.3,3,62.5,8,https://www.ratemyprofessors.com/professor/3017430
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yODQ3ODcx,2847871,Anisha,Chadha,Anthropology,3.9,3,71.4286,7,https://www.ratemyprofessors.com/professor/2847871
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDAwMTg5,3000189,Chang-Yuan,Lee,Business,4.5,2.2,83.3333,6,https://www.ratemyprofessors.com/professor/3000189
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDg0MDA0,3084004,Emily ,Schwartzman,Psychology,5,3,100,5,https://www.ratemyprofessors.com/professor/3084004
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDg2NzIx,3086721,Letizia,Tesi,History,3.8,3,75,4,https://www.ratemyprofessors.com/professor/3086721
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTUxMTY4,3151168,Yi,Shan,Mathematics,3,4,50,4,https://www.ratemyprofessors.com/professor/3151168
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDkwNDI1,3090425,Haley,Zubyk,Biology,5,1.9,100,13,https://www.ratemyprofessors.com/professor/3090425
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yNDcxNzI5,2471729,Marius,Zoican,Finance,4.1,3.6,75,12,https://www.ratemyprofessors.com/professor/2471729
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yMjI3MTAw,2227100,Jessica,Hill,Biology,4,2.8,70,20,https://www.ratemyprofessors.com/professor/2227100
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yODUyMjcw,2852270,Darren,Lowe,Physical Education,1.7,3.8,13.3333,16,https://www.ratemyprofessors.com/professor/2852270
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDY4MjE2,3068216,Luciano,Salvetti Martinez,Mathematics,4.9,3.2,100,15,https://www.ratemyprofessors.com/professor/3068216
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTc5OTQ1,2979945,Sara,Verskin,History,2.7,3.2,44.4444,9,https://www.ratemyprofessors.com/professor/2979945
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDY4MzEx,3068311,Moutaa, El Waer,Sociology,2.2,4,11.1111,9,https://www.ratemyprofessors.com/professor/3068311
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci04NTQwNDk=,854049,Carol,Chin,History,4.1,3.3,66.6667,9,https://www.ratemyprofessors.com/professor/854049
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDY5OTMz,3069933,Sebastien,Sacre,Languages,4.7,2.5,100,6,https://www.ratemyprofessors.com/professor/3069933
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDg1Mzk1,3085395,James,Ginther,Humanities,4.7,2.3,100,3,https://www.ratemyprofessors.com/professor/3085395
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDA2MTI4,3006128,Christina ,Katsougiannopoulou,Art History,5,2,100,2,https://www.ratemyprofessors.com/professor/3006128
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTUxMzc3,3151377,Shawn ,Lehman ,Anthropology,5,2,100,2,https://www.ratemyprofessors.com/professor/3151377
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yMjMzMTU0,2233154,Asif,Zaman,Mathematics,4.5,3.4,86.4407,59,https://www.ratemyprofessors.com/professor/2233154
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTMyMzcy,2932372,Robert,Owen,Economics,1.4,4.3,13.0435,23,https://www.ratemyprofessors.com/professor/2932372
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTA5NzIx,3109721,Ashley,Waggoner Denton,Psychology,3.4,3.3,60,15,https://www.ratemyprofessors.com/professor/3109721
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTU3MDQw,3157040,Anastasia,Zabalueva,Classics,1.3,4.3,0,9,https://www.ratemyprofessors.com/professor/3157040
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTIwMDcy,2920072,Luke,Volk,Mathematics,1,5,0,8,https://www.ratemyprofessors.com/professor/2920072
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yODUxMjcy,2851272,Zhan,Su,Physics,2.9,2.6,57.1429,7,https://www.ratemyprofessors.com/professor/2851272
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDYxNzg0,3061784,Jack,Cunningham,History,2.5,3.5,50,2,https://www.ratemyprofessors.com/professor/3061784
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yODYwNDM1,2860435,Jessica,Liu,Mathematics,1,4,0,1,https://www.ratemyprofessors.com/professor/2860435
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yNzAzNzQw,2703740,Christopher (Chris),Greenaway,Political Science,4.9,2.6,95.8333,24,https://www.ratemyprofessors.com/professor/2703740
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTIxMTQx,3121141,Alexandra,Malinowski,Biology,2.3,3.8,11.1111,9,https://www.ratemyprofessors.com/professor/3121141
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDg3Nzk1,3087795,Fabio,Pusateri,Mathematics,2.6,3.6,40,5,https://www.ratemyprofessors.com/professor/3087795
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDIxNjk2,3021696,Mark,Miller,Psychology,4.7,2.9,93.3333,15,https://www.ratemyprofessors.com/professor/3021696
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTU5Mzc5,3159379,Valentin,Crepel,Physics,1.5,4.8,20,10,https://www.ratemyprofessors.com/professor/3159379
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTM4ODc0,2938874,Kuan,Xu,Economics,2.8,4.1,31.5789,19,https://www.ratemyprofessors.com/professor/2938874
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yMTM5OTQ4,2139948,Michael,Piper,Architecture,2.8,2.7,50,10,https://www.ratemyprofessors.com/professor/2139948
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yMDQwOTU0,2040954,Linda,White,Public Policy & Administration,2.4,2.6,37.5,8,https://www.ratemyprofessors.com/professor/2040954
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yNDI4ODUw,2428850,Kristina,McElheran,Management,3,4,42.8571,7,https://www.ratemyprofessors.com/professor/2428850
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDM3Njkz,3037693,Caitlin,Cunningham,Geography,3.1,3.9,57.1429,7,https://www.ratemyprofessors.com/professor/3037693
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTA3MDI4,3107028,Frances,O'Shaughnessy,Women's Studies,4.8,2.4,100,5,https://www.ratemyprofessors.com/professor/3107028
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTMxNTY1,2931565,Akshay,Bapat,Computer Science,1.4,4.4,11.1111,18,https://www.ratemyprofessors.com/professor/2931565
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yNDAyNjI1,2402625,Andrew,Miles,Sociology,4.7,2.9,88.8889,9,https://www.ratemyprofessors.com/professor/2402625
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDIxOTk1,3021995,James,John,Philosophy,5,1.5,100,2,https://www.ratemyprofessors.com/professor/3021995
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0xMTg3Njk3,1187697,Bernardo,Galvao-Sousa,Mathematics,2.2,4.2,22.449,166,https://www.ratemyprofessors.com/professor/1187697
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTQ2MTUz,2946153,Kelsey,Gordon,Political Science,1.5,4.6,7.6923,13,https://www.ratemyprofessors.com/professor/2946153
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTgxNDI5,2981429,Leanne,De Souza-Kenney,Biology,1.5,3.5,7.6923,13,https://www.ratemyprofessors.com/professor/2981429
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yNDEyMzU1,2412355,Josiane,Loui,Languages,3.3,3.9,50,8,https://www.ratemyprofessors.com/professor/2412355
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDY5NDEx,3069411,Sophie,Feng,Languages,5,3,100,3,https://www.ratemyprofessors.com/professor/3069411
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0xODkwMTYy,1890162,Theresa,Enright,Political Science,2.9,3.5,58.3333,22,https://www.ratemyprofessors.com/professor/1890162
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yODkwMDc5,2890079,Andrew,Cooper,Sociology,5,2.3,100,25,https://www.ratemyprofessors.com/professor/2890079
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTY3MDgx,2967081,Jennifer,Ross,Humanities,4.8,1.8,100,6,https://www.ratemyprofessors.com/professor/2967081
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yMDUxNzM1,2051735,Michael,Guerzhoy,Engineering,3.8,3,66.0714,59,https://www.ratemyprofessors.com/professor/2051735
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTkwNDEy,2990412,Joanna,Pepin,Sociology,2.6,3.4,31.25,16,https://www.ratemyprofessors.com/professor/2990412
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTE3MjQ1,3117245,Fabio,Robibaro,Sociology,5,2.6,100,14,https://www.ratemyprofessors.com/professor/3117245
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yODk0ODc5,2894879,Ritu,Sarpal,Biology,4.3,2.5,83.3333,6,https://www.ratemyprofessors.com/professor/2894879
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDc3ODY3,3077867,Valeria,Cruz,Languages,5,2,100,4,https://www.ratemyprofessors.com/professor/3077867
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTE3Nzk5,3117799,Kyle ,Bower,Mathematics,4.5,2.8,90,20,https://www.ratemyprofessors.com/professor/3117799
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yODc3NTE0,2877514,Grace,Barakat,Sociology,4.9,2.7,100,15,https://www.ratemyprofessors.com/professor/2877514
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yODQ5Mjg5,2849289,Ronald,Charles,Religion,3.1,2.1,57.1429,7,https://www.ratemyprofessors.com/professor/2849289
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDczNDcw,3073470,Irene,Poetranto,Political Science,2.4,3.3,38.7097,98,https://www.ratemyprofessors.com/professor/3073470
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yODQ3ODY3,2847867,Omer,Ozcan,Anthropology,3.5,2.7,64.2857,15,https://www.ratemyprofessors.com/professor/2847867
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTA4NzQw,3108740,Yitong,Wang,Mathematics,5,3.3,100,3,https://www.ratemyprofessors.com/professor/3108740
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDU2NzA0,3056704,Jason,De Melo,Biochemistry,3.3,3.6,57.1429,14,https://www.ratemyprofessors.com/professor/3056704
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDE3NDMx,3017431,Jeff,Kroetsch,Medicine,3.3,3,66.6667,3,https://www.ratemyprofessors.com/professor/3017431
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTEzMDU3,2913057,Naijin,Li,Biology,3.8,2.5,68.75,16,https://www.ratemyprofessors.com/professor/2913057
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTAxNzI5,3101729,Kathleen,Dobson,Economics,4.8,2.5,100,6,https://www.ratemyprofessors.com/professor/3101729
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTU2NTUx,3156551,Samuel,Delage,Biology,3.5,3.5,50,2,https://www.ratemyprofessors.com/professor/3156551
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTEzNjc5,3113679,Eric,Hart,Mathematics,1,5,0,3,https://www.ratemyprofessors.com/professor/3113679
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTUyMzg3,2952387,Shuyang ,Shen,Mathematics,4.1,3.1,76.4706,17,https://www.ratemyprofessors.com/professor/2952387
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDA5Njk5,3009699,Marsha,Chechik,Computer Science,2,4.3,28.5714,7,https://www.ratemyprofessors.com/professor/3009699
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTA4NjE4,3108618,Jim,Hansen,English,4.6,2.6,100,5,https://www.ratemyprofessors.com/professor/3108618
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDM2Nzc2,3036776,Paul,He,Computer Science,4.7,2.4,100,15,https://www.ratemyprofessors.com/professor/3036776
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTE0Mzgy,3114382,Scott,Schieman,Sociology,2,3,0,1,https://www.ratemyprofessors.com/professor/3114382
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTMwMDIz,3130023,Anhadvir,Anhadvir Singh,Biology,4.2,3.6,80,5,https://www.ratemyprofessors.com/professor/3130023
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yNTgzMzQ5,2583349,Tasca,Santimano,Geology,3.7,3.8,65.3846,26,https://www.ratemyprofessors.com/professor/2583349
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yNTc5MDkx,2579091,Steve,Joordens,Psychology,2.1,3.7,30,20,https://www.ratemyprofessors.com/professor/2579091
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTU3ODY4,3157868,Tianna,Peller,Biology,4.8,2.8,100,5,https://www.ratemyprofessors.com/professor/3157868
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDk1NjQ1,3095645,Obinna ,Idu,Mathematics,3.3,3.3,50,4,https://www.ratemyprofessors.com/professor/3095645
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yMTEyMTM5,2112139,Andrew,Meyertholen,Physics,4.9,2.5,100,26,https://www.ratemyprofessors.com/professor/2112139
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTU0ODQy,3154842,James,Toma,History,5,1.5,100,2,https://www.ratemyprofessors.com/professor/3154842
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDgwMzY4,3080368,Simeon ,Newman,History,1.3,3.8,9.6774,31,https://www.ratemyprofessors.com/professor/3080368
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDUxNDY2,3051466,Mathilde,Gerbelli-Gauthier,Mathematics,4.7,3.1,96.6667,30,https://www.ratemyprofessors.com/professor/3051466
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDU0ODQ0,3054844,Lior,Gishboliner,Mathematics,4.3,3.5,75,4,https://www.ratemyprofessors.com/professor/3054844
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDMwNDI3,3030427,Beverley,Essue,Public Policy & Administration,5,5,100,1,https://www.ratemyprofessors.com/professor/3030427
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDU2NzE3,3056717,Ali,Rahbar,Computer Science,3.4,2.8,60,5,https://www.ratemyprofessors.com/professor/3056717
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTI2NTA0,3126504,Crystal,Chen,English,1.5,3.5,0,2,https://www.ratemyprofessors.com/professor/3126504
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDQzMjEw,3043210,Amar,Ghelani,Social Work,4,3.3,75,4,https://www.ratemyprofessors.com/professor/3043210
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTk5Mjcz,2999273,Malvina,Skorska,Psychology,3,3.7,57.1429,14,https://www.ratemyprofessors.com/professor/2999273
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTgwMDY1,2980065,Erica,Kim,Architecture,2.4,2.5,25,8,https://www.ratemyprofessors.com/professor/2980065
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTI1MzQ4,2925348,David,Rattray ,Philosophy,5,2.8,100,4,https://www.ratemyprofessors.com/professor/2925348
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yODgwMTA3,2880107,Marieme ,Lo,Women's Studies,5,5,100,2,https://www.ratemyprofessors.com/professor/2880107
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDU5ODU4,3059858,John,Meehan,History,4,2.5,100,2,https://www.ratemyprofessors.com/professor/3059858
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTIzNTg5,3123589,Noel,Brett,Design,3.3,4,66.6667,3,https://www.ratemyprofessors.com/professor/3123589
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTI5NTQ0,3129544,Suzi,Oliveira de Lima,Languages,5,4,100,1,https://www.ratemyprofessors.com/professor/3129544
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yODkwOTgx,2890981,Ania,Harlick,Physics,4.1,2.8,81.25,32,https://www.ratemyprofessors.com/professor/2890981
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yOTIzMzkx,2923391,Afiny ,Akdemir,Mathematics,2.7,3.8,47.8261,23,https://www.ratemyprofessors.com/professor/2923391
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTEzMDgy,3113082,Samarendra,Dash,Computer Science,2.3,1.7,33.3333,3,https://www.ratemyprofessors.com/professor/3113082
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTU5Mzk0,3159394,Friedemann ,Krannich,Mathematics,2,4,0,2,https://www.ratemyprofessors.com/professor/3159394
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0yODAyMDQy,2802042,Karina,Vold,Philosophy,2,4,25,4,https://www.ratemyprofessors.com/professor/2802042
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDMzNTg4,3033588,Atena,Roshan Fekr,Engineering,2.3,4,25,8,https://www.ratemyprofessors.com/professor/3033588
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTUwODQw,3150840,Aidan,Lindberg,Mathematics,4.3,3.7,66.6667,3,https://www.ratemyprofessors.com/professor/3150840
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTIyNTU2,3122556,Susanna,Bejar ,Languages,1.3,4.5,0,10,https://www.ratemyprofessors.com/professor/3122556
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMTM3MTI4,3137128,Micah,Freedman,Biology,1,3.4,0,5,https://www.ratemyprofessors.com/professor/3137128
1,University of Toronto,U2Nob29sLTEyMTg0,ON,VGVhY2hlci0zMDI4NjM3,3028637,Andrew ,Sabl,Political Science,3.5,3,50,2,https://www.ratemyprofessors.com/professor/3028637
